net_size,degree,average_neighbor_degree,percentage,flag
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,1,2,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
3,1,2,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,1,2,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,1,2,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,1,2,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,1,2,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,1,2,0.333333333,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
5,2,2,0.2,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
5,2,1.5,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,1,2,0.333333333,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,1,2,0.333333333,0
3,2,1,0,0
2,1,1,0,0
3,1,2,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0.333333333,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,1,2,0,0
2,1,1,0,0
2,1,1,0,0
3,1,2,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,1,2,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,1,2,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
3,1,2,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,1,2,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,1,2,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
6,2,2,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
3,1,2,0,0
2,1,1,0,0
6,3,1.666666667,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,1,2,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,1,2,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
5,2,2,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
5,2,2,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,1,2,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,1,2,0.333333333,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
5,3,1.333333333,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,1,2,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,1,2,0.333333333,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,1,2,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,1,2,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,1,2,0.333333333,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,1,2,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,1,2,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
5,3,1.333333333,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,1,2,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
4,2,2.5,0.25,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
6,2,2,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,1
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
7,2,2,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,1,2,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
17,3,2,0.176470588,1
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
17,1,3,0.176470588,1
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
4,2,1.5,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
17,1,2,0.176470588,1
3,2,1,0,0
5,2,1.5,0.2,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
17,2,3,0.176470588,1
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
5,2,1.5,0.2,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
4,2,1.5,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
17,3,1.666666667,0.176470588,1
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
17,3,2,0.176470588,1
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
5,2,1.5,0.2,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
17,2,2,0.176470588,1
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
17,3,2.666666667,0.176470588,1
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,1,2,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
4,2,1.5,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
20,4,3,0.15,1
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
20,2,4.5,0.15,1
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
3,2,1,0,0
2,1,1,0,0
2,1,1,0,0
2,1,1,0,0
